Hugo_Symbol	Entrez_Gene_Id	TCGA-A6-2675-01	TCGA-5M-AAT5-01	TCGA-AA-3521-01	TCGA-AA-3558-01	TCGA-A1-0001-01	TCGA-A1-0002-01	TCGA-A1-0003-01	TCGA-A1-0004-01	TCGA-A1-0005-01	TCGA-A1-0006-01	TCGA-A1-0007-01	TCGA-A1-0008-01	TCGA-A1-0009-01	TCGA-A1-0010-01	TCGA-A1-0011-01	TCGA-A1-0012-01	TCGA-A1-0013-01	TCGA-A1-0014-01	TCGA-A1-0015-01	TCGA-A1-0016-01	TCGA-A1-0017-01	TCGA-A1-0018-01	TCGA-A1-0019-01	TCGA-A1-0020-01	TCGA-A1-0021-01	TCGA-A1-0022-01	TCGA-A1-0023-01	TCGA-A1-0024-01	TCGA-A1-0025-01	TCGA-A1-0026-01	TCGA-A1-0027-01	TCGA-A1-0028-01	TCGA-A1-0029-01	TCGA-A1-0030-01	TCGA-A1-0031-01	TCGA-A1-0032-01	TCGA-A1-0033-01	TCGA-A1-0034-01	TCGA-A1-0035-01	TCGA-A1-0036-01	TCGA-A1-0037-01	TCGA-A1-0038-01	TCGA-A1-0039-01	TCGA-A1-0040-01
ZNF460	9237	-0.9266551439766149	-1.0201281401219213	-1.4148542933158645	-1.4510177544602747	1.6718410395333572	1.4360175714004955	1.2980907289521944	-0.07877448086206405	0.6077516059096087	1.1326719341176266	0.9279749795207765	-0.015373771669987345	-0.9033812359503206	-0.5460384628613485	1.097372707780094	0.37636254708035105	-0.07963521241311519	-0.5812552258382017	-0.11693885207975518	1.2418782512549293	-0.35388975210144075	1.666472565660821	-0.9622155154672506	-2.3760884257201593	-1.494626906019893	-0.4542317081964435	0.8260248394869215	0.21926188672145192	-0.2848126818845582	-0.45513358170014057	0.7178915296441418	0.9723833761863583	0.09278198597280493	-1.6351910077743597	-0.9508095769199976	-1.7903674866168369	1.2121571008684946	-0.2330657820086624	1.9403918682989933	-0.3330107771337556	-0.12945326755282416	0.45416530524074195	0.3438297004448155	1.2627400323916063
BCL10	6605	-0.3838432166821268	0.5610172295904463	-1.0594975884433508	-0.7927101770807605	0.9028890294097192	-1.1043688768463358	-2.117255607048965	-0.10065129468700157	0.45993858742230775	-0.30797735201945164	-1.8008880011287078	0.03205460927071072	0.6989048727923439	0.8532730163000655	0.3593362433459907	-0.1901782079818662	0.7542273086100751	1.2971629458301255	0.32910153078320886	0.15534007919405007	-0.8251527381756913	-0.20926459235561845	0.41244276137782915	-1.5385865912086971	-0.9288881912497655	0.14567535632688408	1.8769269523767091	-1.4326395423678102	0.4703825163710349	0.6329597705352009	-0.8239081407532045	0.17091500012040217	-0.6493977401307158	0.11567874668465583	-2.287587232489091	0.32987395582851936	0.13286933403610324	0.9408085841732391	0.6809590982513987	-1.429496044323168	-0.40917205089564307	2.3961592160238085	0.480015758107158	2.003773103346378
PROP1	1208	-1.37054343370542	-0.8758663027957181	-1.5707885533690513	-0.511948715452791	-0.37060380178616426	0.8916445876713177	0.4141210016631323	-0.5918181780478091	0.5364252622111705	-0.07861014048934713	0.396325807068478	-1.4278496929777724	0.7416465195837222	0.3980011498551953	-0.5302555055900633	-0.9427443313847389	-2.1503123685918593	-1.428085082855353	1.8516808280906574	0.7444376624221757	-0.5624605670215084	-0.06324793970020917	0.5388043563682784	-1.5387465203670372	0.1350153249833606	0.7741492013346317	0.36841920793649846	-0.02734645756774569	1.2564416105381797	0.41228839896848235	0.5077220498603183	-0.10682156996543782	-1.3371355638886677	0.4932834840065621	1.7455572667623893	-1.4102753922135138	0.5978545815521916	0.8689090107672535	0.6174830691561619	0.7631365355979127	0.6153500423395522	0.2280068996508065	0.7976019487220496	0.7953469527005997
CIITA	4903	1.5582976579023122	-0.19528191775600354	0.3619929106441513	0.856200988658541	1.2117770958590948	-2.5093393790923044	0.30793337162017853	-1.6395465490453034	-0.6151171269938422	-1.1399013048284548	-0.725712595590087	-0.4374873791088407	1.598901895688533	0.5540896671027391	-2.352203221412484	0.17682746636764085	0.40649594920278936	-0.17554547105890378	-0.012510535904564322	1.3443714444439057	-0.7603958283919016	0.9331982854489758	-0.1393504666564598	-0.7307861226696779	0.7375891038206531	-0.24219505284518167	-1.9487452741661369	-0.19358407529923713	-0.4140014310102104	-3.5859959664427783	-1.4541566901196448	1.2922198351964882	0.0033319255919967666	0.6743162932935941	-0.21271953625754797	0.27070758815026835	-0.9278331088344532	0.19057583201746875	0.33259424071338073	-0.6884255517669294	-0.6972672565942618	0.060491527143019745	0.31204956908045195	0.42269913872822495
LAG3	7145	0.3540394050396377	0.7134226755602737	-0.5377429934160646	-1.105674525136989	0.41195991233893114	-1.522415893534579	-1.2055363481152142	0.5392740195805402	1.4630619749768312	-0.7182792955653374	1.1313187805224394	0.535051022316767	0.844381102833833	-0.18900966467055708	0.6251471677823549	1.80622061884521	-1.3093471523271387	-0.24304846823222845	0.18118030469048071	-0.4213055712079761	-0.24104846731276758	0.19841139555576923	-0.8562799417132663	-0.16898721683828144	0.9309204367282822	0.5299264286432156	0.3899550441949719	-0.6160626381260598	1.5008227399588332	0.20260995992407924	-1.5526483448637345	1.1918552939570883	-0.12847724801763918	-1.281874217398732	-0.019291923831287704	-0.7556991259304577	-0.2057111407378137	-0.997300089786949	1.060897070553091	-0.5616831287238067	1.1208004403244463	1.7894636448289851	0.1987370823770869	0.6685249752443134
TEAD3	2878	0.981150618491006	0.3419324492592325	-0.4738313969904582	-0.0988002011325283	0.01899014104172041	-0.8101413084634232	0.3755609226752665	-0.26823715571005824	-0.5558988679658061	0.7970022714142924	1.2744808630647306	0.11228633468325504	0.8606753254698346	-0.8269813084373189	0.2543983700774189	0.13552656347103875	0.7961260696225103	0.43805300605393527	0.22799030795740013	1.0178318634683547	-2.549121441048655	-0.8408151967724042	-0.10104544838989028	-0.006977434096242658	0.3497049882025012	-0.7376675890658033	0.9577180771223754	0.10831621414903304	-1.862998718474829	-1.1486002139291802	-1.432993819557382	0.5846726795100586	0.14560249836632197	-0.4324992363613775	0.039152019160335096	0.6814843597648613	0.39946284992793074	0.4985345514131182	0.7358599006612271	-0.37765731836463345	1.1832893272290759	-0.130673026509021	0.7073429269627233	0.09672191719687946
EBF1	7933	0.42078153566452237	0.46071266465191396	-0.30137639426477913	0.12749595733744737	-0.4128412662103945	-0.5492217626648841	0.24151636131580967	1.1747497486346423	-0.8768615176946049	0.25515108433518763	0.7681002788755656	-1.3930147234689032	0.6521906603998967	-1.7422643364399277	0.4915897840287843	-0.7372452655758504	0.006023978614345856	1.3546682229786566	1.964847112414186	1.0415673311587312	0.5570486754291993	0.4689673128553949	0.14982831222498677	-1.7807836156168395	1.4026685090018685	-0.9918680384352206	-0.9259821306069583	2.9246019072776437	2.486174937877484	0.9254452466253443	-0.48318065065574106	-0.2560062556334729	-0.08494911111826749	-0.037106785843811704	-0.36921937559491935	-0.7032389897563682	-0.19822832096357168	1.0524752272926308	0.7709567136670749	0.6839926345191806	0.8564208346823619	0.18953351079587713	-0.9378298896899039	1.7760134793738163
FGF4	6074	-1.478928235157267	0.4213393795653566	0.27292984604784587	0.8390120961892268	-1.090064494373873	-0.8599566907444706	-0.4278562036945745	0.1075532312147519	-1.144822937467573	0.930508490342353	-0.6841567924217514	0.755697527590823	-2.47011341519462	-0.42331020150662946	-0.7524304186714558	1.7885047840228767	-0.6719782643952289	-1.5004709168051344	1.2179161451674132	-0.5266202337889105	1.2696727269330237	1.7926728439427069	-0.20118650577076977	0.575074199355966	-2.7420507231498648	-0.927793558432688	0.4104482701658184	-1.1317419744199602	1.4715740314393297	-2.1202019154756493	2.1350225401149334	-0.5288883029601624	-0.7053971448970278	0.6316519304195235	-0.8708442606033349	1.546884308971614	-0.8847744840386791	-0.08767601779060397	2.032217695280552	-0.6396636746140236	-0.31385852227771616	-0.2173817194914241	-1.7538170861781923	-1.052904625071354
PRCC	1522	-0.2816693581562385	3.037328663738584	-0.375094228148195	0.8824084278070212	-0.24123432097296849	-0.9754482340185631	-1.7484172303195031	-0.09010594275289971	-0.1298526807856814	-3.084532991234267	1.0220069860782146	-1.0031008672993675	-0.19882639769057453	0.8064443397267825	1.5975524313941716	-1.0359246688585966	0.9299950543470934	-0.04979827516736279	0.03040435695892356	2.0177098697755858	1.7219037769825094	-1.5868374472243079	-0.5771443067167019	-0.5497673335254258	0.4000309676970741	1.1227753191231145	0.44358940008699427	-0.21050464104102684	0.5538163569606129	1.4117533788424976	1.3976322886796293	-0.07971828312865169	-0.2588725829435092	1.0438060992591083	0.18507238678692542	-0.060256478606869314	-0.7161060961900791	0.008017283076669759	1.089483295728756	0.5147319464401732	-2.223911572000588	1.686967675900157	1.220280976779882	-1.5095345318943958
CD247	3678	0.15144659704163488	-1.4496509320399342	0.1595845940093618	0.7300517571203156	1.466787293182891	1.0922349215856666	1.4754763543064733	-0.5982397600228949	0.1212751264965153	0.9959282339611775	0.18055015180980988	-0.909801241735199	-0.8981180618753288	-0.7561721909560606	-0.9947752255842679	-2.1120176668832755	0.6775984103186492	0.9511471498210496	0.7179594038991239	0.13172979338096066	-1.029519574008026	-1.2145612279432971	0.5226810536522004	1.9661088946707554	-1.8236926163661815	0.46159293027955467	0.9978659134250935	-0.008082864716128636	-0.9544405635249119	0.6380505622461237	0.6760688763203188	1.04641050769619	-1.0380163741469663	-1.0998754724386073	-1.5593497541261168	-0.34920177809414843	0.6033143862553959	0.04112610858343359	-1.8262311738005648	-1.479728770890061	0.6284845988173156	0.8140297027254549	1.2925356798832708	0.42878182904505885
ZIC4	7606	-1.6660205088607227	-0.414091722743573	-1.0100812410863038	-0.030401597119588387	-1.129592027685493	-0.8687250381419785	-0.7917952380875131	-0.3838007773848339	1.850330546229578	-0.4409377043815693	-0.8968968910068918	-0.23284814995776906	-0.12579298327548347	2.7717701250438673	0.44853794314128914	-2.0484174352389104	1.704848061271674	0.6005166926068938	-0.032502029719360455	-2.13716160125907	1.2186527474866966	0.5800178256028103	0.0842239475636881	-0.24868711233235447	-0.5787893651702412	0.2324298045155453	-0.5093748516295407	1.7880536584406042	1.6989600624215	-0.9562154541530518	-3.0899507279044642	3.0745872150032985	-1.180279062202581	0.4742456840689243	0.6201943596279351	0.7142335154611567	0.649020864526052	-0.6635574944910482	-0.4405926869120092	-1.0583002474714787	1.159818853890403	1.01031671756721	2.21723669683037	0.1354639018316304
FOXC1	7841	0.44470482311718224	0.8772124599300829	0.497645341943218	-0.8401570827077989	-0.13737688843852364	0.28672887117836665	-0.21930857146169927	-0.2739569638220923	-0.2332836657587198	0.005439023544880031	-1.3173675570315668	-0.33591749240245233	-1.4911789036907541	-0.1542102154753661	0.5013018644143603	-0.14433084196290955	0.9958748078368069	0.9252123024654489	0.9269738347012276	0.2190834122329314	-0.012026420545865942	0.039985710647881006	0.035563441985903506	1.4158725213359493	0.3696328574136993	-0.2030578275653009	-0.027685133328047933	0.45579288068033985	0.04443582529533283	1.241907679019315	-0.2284705944204499	0.8884436554666383	-2.5705205073128714	-0.40129744440008464	1.054217959755207	-0.2675507392929694	0.22341304439578497	-1.053693552752003	-0.6026971541069962	-0.40181222090810353	-0.6958025601876082	-0.231171751321133	2.1761540032719524	-0.7570278575082987
ZNF132	4419	-1.5515026110403292	1.9148789280321301	0.8012583282044079	-0.21494961515039665	0.7334187116078129	-1.00959244241832	0.5425852712355507	0.015365498266130562	0.8929874899295959	1.0018068811282757	-1.8442375900146672	-0.7526997945172186	-0.9008902325403082	-0.7115979224089749	2.2838592253368786	0.14230462537169347	0.8634733618133663	1.0207604816570792	2.5467602633650688	-0.530642879113429	0.32183657230650065	-1.4996537079130958	-0.20938155078211224	1.5445693914124488	0.10349879095756721	0.5355599621715846	-0.35382340402528617	-1.6847929146226752	0.1750508530888778	0.6485716161233812	1.0418114629506563	0.21471145673857023	2.027148754513183	0.8997019289046184	0.48225850838820117	-0.8091239408978249	0.6420053509647625	1.011004016943542	0.7356073508120291	-0.8859347008220768	-0.5702896842274158	-1.0907093222598778	-0.6901627989148762	2.4395831115606756
MDM4	7004	-2.278861809959651	2.080269769510225	-0.2589396384003804	-0.33960205815875993	-1.2280701623682004	0.1601958188728119	1.056443228490829	-0.7124068843180751	-1.7912839880310802	-1.5421435704024562	-0.35897760920156074	-0.5788884797221621	0.4455025721139919	1.2190807881293693	0.8175327962517313	-0.12080077004085188	1.4575885653040557	-0.3170009525705619	-0.20891800266718766	-0.24308999459208147	1.0849872951545472	0.8851105575865102	0.19972329883547485	-2.0151808984945916	-0.27142468971065914	-0.9554209409756288	-0.7770039154558425	0.0892374190896011	-0.21951937049615453	-2.499228713397596	0.049109376118269384	0.009861176317644335	0.13100280648200816	0.5036227163173798	-0.43330567000601716	0.1257538581899606	-1.3036911471277228	-0.05292553644994757	0.4743285343195722	0.6285679870847891	-2.6259579954244754	-1.2760972641816533	0.3376567961249198	-0.5960787091415488
CILK1	5929	-0.8442907178003121	0.35549349457663254	0.1943807996817673	0.07775632106191632	1.1541577768852531	-0.36582279790867955	-0.231273014455757	-1.7653073472067446	0.9451082341476155	-0.16901323161374077	0.6357492793525892	-0.303616384465324	-1.0316076550837514	0.16773812968833024	-0.15763587526098122	0.7725774757134735	-0.2312266629925662	-0.7851928949692494	1.420893422587994	-1.3150117207408967	-0.04295897207908922	-0.10305029640889764	-1.5711597998213827	1.1951395132852034	1.6977780385954713	-0.4752467871830122	-0.4807525687650164	0.39315679071152054	0.8305667361485717	-0.29120174508377067	-1.0834407758937756	-1.5913569794055489	0.5621192167127134	0.6811724595640595	1.080108754596161	-0.8399987093007046	0.8162414275482922	-1.1292142201054876	0.5517347799613831	-1.177375338980693	-2.5919757139214084	1.017340500742653	-0.6321551542980346	0.6334006971663753
GTF2H1	9139	0.8636309876091685	0.26594671368506695	0.060492357280388896	0.41364278714643804	-0.05776714391091493	-0.7435985308256109	0.5750249563221597	0.9982664173142937	2.062810509367941	0.5856651353861138	-1.8582718274324412	-0.6663788514962395	-0.5329278827176543	-1.4383339437843043	0.014358630904987115	1.5253216443122481	1.1083512432891343	0.16483356386863765	0.7145967040387166	1.3448465290829033	-0.4543663589349973	0.8916742400725157	0.2645687730629706	1.1728866138783827	-1.1229590501034528	0.12908417716368226	-1.6347855708884456	-1.1045882134863547	-0.5017840657809894	-2.6208961816739675	-1.5298818310502524	-0.34712285943583127	2.4962254067041068	-0.3398407250190698	0.7216027669607972	-1.5469400103512385	-0.483605319146111	-0.3532761202988287	-0.6372048096721641	0.15787131316607042	0.34731069755250416	-1.1735787156689388	0.040847582893978523	0.23753905981226064
ALX1	1751	1.7951279752894282	0.520493486752813	-1.1001726146533262	-0.4542729368167193	-0.08645627327002334	-0.42053897672893004	1.1254048868878332	-2.5399369003116163	0.0811983227894654	-0.7505295624102934	-0.13967475289277653	0.915687232443247	-0.6226363267148785	-0.5815614074294655	0.31075173127956224	0.810163741728123	-1.3465834166249595	-0.5370460634360167	-1.151822769729916	-1.5119607225005265	0.152360148931784	0.8487958880397244	0.47747020688876324	0.49747418330853693	0.04498845757553964	0.707434971536819	-1.4665784916478588	-0.17582226861480565	-0.8211984999426245	-0.576411145599974	-1.4963585857124488	-2.6521006414744575	-1.3475466679446937	-0.13385690210936366	-0.2798364549811813	0.26348553943195346	-0.4145441016399297	-0.899484532854589	-0.4999189367100687	0.7818036029449958	-1.6000022662057622	-1.0404741321428712	-1.279786580196826	-1.6106430625930535
MSH2	2984	0.1638953098142897	-0.9978767466502706	0.7078163231229564	0.9257341617588482	-1.2208629250753662	-0.28683045472498725	0.0020482710560344414	-0.5304571865779927	1.384479803086416	1.0692617636418342	-0.7115659414106696	0.2787658040169831	1.1427840894957129	0.888033549411241	-0.14937419166451268	-0.37385981674276786	-1.2402793328553665	0.3446055942611307	1.124695986827058	-1.9323165556426365	0.26270120071740005	0.8856856745157606	0.8197680067197176	-0.34761728377046996	-1.2810551640610963	-1.0128171636743992	-0.7510435332238338	0.21574712795569295	0.021991203672998706	-1.007359806414622	-1.6532530352825343	-1.9562520519087028	0.859443047667223	1.6351197410205114	0.08901714156212102	-1.056419336446024	0.7906300568271099	1.7023437496553817	1.4037001966398945	-0.6538336888446356	0.2230261885865382	-0.32453191883047067	0.13086213816442413	-0.007912736048809167
CR2	9250	0.28790224559007965	0.23075850232542297	-0.15900758106718343	-0.6080536732558451	1.1538162622633061	0.4810182346375682	-2.1135692958909544	0.4136475727011551	-0.08251138799217751	-0.1803882043272162	-1.0972973789332012	1.87027608902028	-1.314611774040444	0.4259805157989151	0.8403124823363963	0.4427204171123583	0.04399101251159653	-1.1376912057560016	0.43172980668744904	-0.2758480900544206	0.28403946071777975	0.03877308837940366	0.19290258915199354	-1.304965576019316	0.43687210798211473	0.37190243849017784	0.9724987855602287	0.5478083716508743	1.556391662444151	-1.7998329080955315	0.1733704659427626	-0.03725149105458839	-1.6651712690648002	0.2501422155576789	-0.38838243948120416	0.521106168797775	0.1979855284000857	-2.620265419802247	-1.080810887540354	1.3490212093842455	-0.13574622531367692	-0.8533467142775535	-1.7285104305693206	0.9758081083473842
HSFX1	2903	-1.0615299633355035	1.3883436810530934	0.9294262304565971	0.16001002114497387	0.9743356209340883	-0.2022511980468427	1.0282273987770996	-0.5750679018238907	-0.991602837487524	1.4212114195548138	-0.5681040883603784	0.3318046477779562	-2.761112997480513	0.6638067519310867	-2.1863215227748527	-1.277207530800263	-0.869808093540317	0.27658540084104977	1.091218138337436	0.3128534597853883	1.411770722628924	2.555276407708015	-1.5784068861510598	0.2503996402880956	2.563478307845475	0.8341872386609678	0.21265510972977197	-1.1719928595369757	-0.7978902266778489	0.15366306213025416	1.1803796718324038	0.022749473367352484	0.44060073969092994	-0.9835566290187502	-1.774842243451759	-1.2171930899641181	0.7719676549998068	0.9546194143380592	-0.3528799366942255	0.41738956475653227	0.050500446536252026	1.2693423460632929	-0.5637898689390034	0.8489107825615269
